Time,DecimalCode
1.398959e-02,244
1.399959e-02,244
1.400959e-02,244
1.401959e-02,245
1.402959e-02,245
1.403959e-02,245
1.404959e-02,245
1.405959e-02,245
1.406959e-02,245
1.407959e-02,246
1.408959e-02,246
1.409959e-02,246
1.410959e-02,246
1.411959e-02,246
1.412959e-02,246
1.413959e-02,246
1.414959e-02,247
1.415959e-02,247
1.416959e-02,247
1.417959e-02,247
1.418959e-02,247
1.419959e-02,247
1.420959e-02,247
1.421959e-02,248
1.422959e-02,248
1.423959e-02,248
1.424959e-02,248
1.425959e-02,248
1.426959e-02,248
1.427959e-02,248
1.428959e-02,249
1.429959e-02,249
1.430959e-02,249
1.431959e-02,249
1.432959e-02,249
1.433959e-02,249
1.434959e-02,249
1.435959e-02,249
1.436959e-02,249
1.437959e-02,250
1.438959e-02,250
1.439959e-02,250
1.440959e-02,250
1.441959e-02,250
1.442959e-02,250
1.443959e-02,250
1.444959e-02,250
1.445959e-02,250
1.446959e-02,251
1.447959e-02,251
1.448959e-02,251
1.449959e-02,251
1.450959e-02,251
1.451959e-02,251
1.452959e-02,251
1.453959e-02,251
1.454959e-02,251
1.455959e-02,252
1.456959e-02,252
1.457959e-02,252
1.458959e-02,252
1.459959e-02,252
1.460959e-02,252
1.461959e-02,252
1.462959e-02,252
1.463959e-02,252
1.464959e-02,252
1.465959e-02,252
1.466959e-02,253
1.467959e-02,253
1.468959e-02,253
1.469959e-02,253
1.470959e-02,253
1.471959e-02,253
1.472959e-02,253
1.473959e-02,253
1.474959e-02,253
1.475959e-02,253
1.476959e-02,253
1.477959e-02,253
1.478959e-02,253
1.479959e-02,253
1.480959e-02,254
1.481959e-02,254
1.482959e-02,254
1.483959e-02,254
1.484959e-02,254
1.485959e-02,254
1.486959e-02,254
1.487959e-02,254
1.488959e-02,254
1.489959e-02,254
1.490959e-02,254
1.491959e-02,254
1.492959e-02,254
1.493959e-02,254
1.494959e-02,254
1.495959e-02,254
1.496959e-02,254
1.497959e-02,255
1.498959e-02,255
1.499959e-02,255
1.500959e-02,255
1.501959e-02,255
1.502959e-02,255
1.503959e-02,255
1.504959e-02,255
1.505959e-02,255
1.506959e-02,255
1.507959e-02,255
1.508959e-02,255
1.509959e-02,255
1.510959e-02,255
1.511959e-02
