Time,DecimalCode
7.349585e-03,28
7.359585e-03,28
7.369585e-03,29
7.379585e-03,29
7.389585e-03,29
7.399585e-03,29
7.409585e-03,30
7.419585e-03,30
7.429585e-03,30
7.439585e-03,30
7.449585e-03,31
7.459585e-03,31
7.469585e-03,31
7.479585e-03,31
7.489585e-03,32
7.499585e-03,32
7.509585e-03,32
7.519585e-03,33
7.529585e-03,33
7.539585e-03,33
7.549585e-03,33
7.559585e-03,34
7.569585e-03,34
7.579585e-03,34
7.589585e-03,34
7.599585e-03,35
7.609585e-03,35
7.619585e-03,35
7.629585e-03,35
7.639585e-03,36
7.649585e-03,36
7.659585e-03,36
7.669585e-03,37
7.679585e-03,37
7.689585e-03,37
7.699585e-03,37
7.709585e-03,38
7.719585e-03,38
7.729585e-03,38
7.739585e-03,39
7.749585e-03,39
7.759585e-03,39
7.769585e-03,39
7.779585e-03,40
7.789585e-03,40
7.799585e-03,40
7.809585e-03,40
7.819585e-03,41
7.829585e-03,41
7.839585e-03,41
7.849585e-03,42
7.859585e-03,42
7.869585e-03,42
7.879585e-03,43
7.889585e-03,43
7.899585e-03,43
7.909585e-03,43
7.919585e-03,44
7.929585e-03,44
7.939585e-03,44
7.949585e-03,45
7.959585e-03,45
7.969585e-03,45
7.979585e-03,45
7.989585e-03,46
7.999585e-03,46
8.009585e-03,46
8.019585e-03,47
8.029585e-03,47
8.039585e-03,47
8.049585e-03,48
8.059585e-03,48
8.069585e-03,48
8.079585e-03,49
8.089585e-03,49
8.099585e-03,49
8.109585e-03,49
8.119585e-03,50
8.129585e-03,50
8.139585e-03,50
8.149585e-03,51
8.159585e-03,51
8.169585e-03,51
8.179585e-03,52
8.189585e-03,52
8.199585e-03,52
8.209585e-03,53
8.219585e-03,53
8.229585e-03,53
8.239585e-03,54
8.249585e-03,54
8.259585e-03,54
8.269585e-03,55
8.279585e-03,55
8.289585e-03,55
8.299585e-03,55
8.309585e-03,56
8.319585e-03,56
8.329585e-03,56
8.339585e-03,57
8.349585e-03,57
8.359585e-03,57
8.369585e-03,58
8.379585e-03,58
8.389585e-03,58
8.399585e-03,59
8.409585e-03,59
8.419585e-03,59
8.429585e-03,60
8.439585e-03,60
8.449585e-03,60
8.459585e-03,61
8.469585e-03,61
8.479585e-03,61
8.489585e-03,62
8.499585e-03,62
8.509585e-03,62
8.519585e-03,63
8.529585e-03,63
8.539585e-03,63
8.549585e-03,64
8.559585e-03,64
8.569585e-03,65
8.579585e-03,65
8.589585e-03,65
8.599585e-03,66
8.609585e-03,66
8.619585e-03,66
8.629585e-03,67
8.639585e-03,67
8.649585e-03,67
8.659585e-03,68
8.669585e-03,68
8.679585e-03,68
8.689585e-03,69
8.699585e-03,69
8.709585e-03,69
8.719585e-03,70
8.729585e-03,70
8.739585e-03,70
8.749585e-03,71
8.759585e-03,71
8.769585e-03,71
8.779585e-03,72
8.789585e-03,72
8.799585e-03,73
8.809585e-03,73
8.819585e-03,73
8.829585e-03,74
8.839585e-03,74
8.849585e-03,74
8.859585e-03,75
8.869585e-03,75
8.879585e-03,75
8.889585e-03,76
8.899585e-03,76
8.909585e-03,76
8.919585e-03,77
8.929585e-03,77
8.939585e-03,78
8.949585e-03,78
8.959585e-03,78
8.969585e-03,79
8.979585e-03,79
8.989585e-03,79
8.999585e-03,80
9.009585e-03,80
9.019585e-03,80
9.029585e-03,81
9.039585e-03,81
9.049585e-03,82
9.059585e-03,82
9.069585e-03,82
9.079585e-03,83
9.089585e-03,83
9.099585e-03,83
9.109585e-03,84
9.119585e-03,84
9.129585e-03,84
9.139585e-03,85
9.149585e-03,85
9.159585e-03,86
9.169585e-03,86
9.179585e-03,86
9.189585e-03,87
9.199585e-03,87
9.209585e-03,87
9.219585e-03,88
9.229585e-03,88
9.239585e-03,89
9.249585e-03,89
9.259585e-03,89
9.269585e-03,90
9.279585e-03,90
9.289585e-03,90
9.299585e-03,91
9.309585e-03,91
9.319585e-03,92
9.329585e-03,92
9.339585e-03,92
9.349585e-03,93
9.359585e-03,93
9.369585e-03,93
9.379585e-03,94
9.389585e-03,94
9.399585e-03,95
9.409585e-03,95
9.419585e-03,95
9.429585e-03,96
9.439585e-03,96
9.449585e-03,96
9.459585e-03,97
9.469585e-03,97
9.479585e-03,98
9.489585e-03,98
9.499585e-03,98
9.509585e-03,99
9.519585e-03,99
9.529585e-03,100
9.539585e-03,100
9.549585e-03,100
9.559585e-03,101
9.569585e-03,101
9.579585e-03,101
9.589585e-03,102
9.599585e-03,102
9.609585e-03,103
9.619585e-03,103
9.629585e-03,103
9.639585e-03,104
9.649585e-03,104
9.659585e-03,104
9.669585e-03,105
9.679585e-03,105
9.689585e-03,106
9.699585e-03,106
9.709585e-03,106
9.719585e-03,107
9.729585e-03,107
9.739585e-03,108
9.749585e-03,108
9.759585e-03,108
9.769585e-03,109
9.779585e-03,109
9.789585e-03,110
9.799585e-03,110
9.809585e-03,110
9.819585e-03,111
9.829585e-03,111
9.839585e-03,111
9.849585e-03,112
9.859585e-03,112
9.869585e-03,113
9.879585e-03,113
9.889585e-03,113
9.899585e-03,114
9.909585e-03,114
9.919585e-03,115
9.929585e-03,115
9.939585e-03,115
9.949585e-03,116
9.959585e-03,116
9.969585e-03,117
9.979585e-03,117
9.989585e-03,117
9.999585e-03,118
1.000959e-02,118
1.001959e-02,118
1.002959e-02,119
1.003959e-02,119
1.004959e-02,120
1.005959e-02,120
1.006959e-02,120
1.007959e-02,121
1.008959e-02,121
1.009959e-02,122
1.010959e-02,122
1.011959e-02,122
1.012959e-02,123
1.013959e-02,123
1.014959e-02,124
1.015959e-02,124
1.016959e-02,124
1.017959e-02,125
1.018959e-02,125
1.019959e-02,126
1.020959e-02,126
1.021959e-02,126
1.022959e-02,127
1.023959e-02,127
1.024959e-02,128
1.025959e-02,128
1.026959e-02,128
1.027959e-02,129
1.028959e-02,129
1.029959e-02,130
1.030959e-02,130
1.031959e-02,130
1.032959e-02,131
1.033959e-02,131
1.034959e-02,132
1.035959e-02,132
1.036959e-02,132
1.037959e-02,133
1.038959e-02,133
1.039959e-02,134
1.040959e-02,134
1.041959e-02,134
1.042959e-02,135
1.043959e-02,135
1.044959e-02,135
1.045959e-02,136
1.046959e-02,136
1.047959e-02,137
1.048959e-02,137
1.049959e-02,137
1.050959e-02,138
1.051959e-02,138
1.052959e-02,139
1.053959e-02,139
1.054959e-02,139
1.055959e-02,140
1.056959e-02,140
1.057959e-02,141
1.058959e-02,141
1.059959e-02,141
1.060959e-02,142
1.061959e-02,142
1.062959e-02,142
1.063959e-02,143
1.064959e-02,143
1.065959e-02,144
1.066959e-02,144
1.067959e-02,144
1.068959e-02,145
1.069959e-02,145
1.070959e-02,146
1.071959e-02,146
1.072959e-02,146
1.073959e-02,147
1.074959e-02,147
1.075959e-02,148
1.076959e-02,148
1.077959e-02,148
1.078959e-02,149
1.079959e-02,149
1.080959e-02,149
1.081959e-02,150
1.082959e-02,150
1.083959e-02,151
1.084959e-02,151
1.085959e-02,151
1.086959e-02,152
1.087959e-02,152
1.088959e-02,153
1.089959e-02,153
1.090959e-02,153
1.091959e-02,154
1.092959e-02,154
1.093959e-02,154
1.094959e-02,155
1.095959e-02,155
1.096959e-02,156
1.097959e-02,156
1.098959e-02,156
1.099959e-02,157
1.100959e-02,157
1.101959e-02,157
1.102959e-02,158
1.103959e-02,158
1.104959e-02,159
1.105959e-02,159
1.106959e-02,159
1.107959e-02,160
1.108959e-02,160
1.109959e-02,161
1.110959e-02,161
1.111959e-02,161
1.112959e-02,162
1.113959e-02,162
1.114959e-02,162
1.115959e-02,163
1.116959e-02,163
1.117959e-02,164
1.118959e-02,164
1.119959e-02,164
1.120959e-02,165
1.121959e-02,165
1.122959e-02,165
1.123959e-02,166
1.124959e-02,166
1.125959e-02,167
1.126959e-02,167
1.127959e-02,167
1.128959e-02,168
1.129959e-02,168
1.130959e-02,168
1.131959e-02,169
1.132959e-02,169
1.133959e-02,170
1.134959e-02,170
1.135959e-02,170
1.136959e-02,171
1.137959e-02,171
1.138959e-02,171
1.139959e-02,172
1.140959e-02,172
1.141959e-02,172
1.142959e-02,173
1.143959e-02,173
1.144959e-02,174
1.145959e-02,174
1.146959e-02,174
1.147959e-02,175
1.148959e-02,175
1.149959e-02,175
1.150959e-02,176
1.151959e-02,176
1.152959e-02,176
1.153959e-02,177
1.154959e-02,177
1.155959e-02,178
1.156959e-02,178
1.157959e-02,178
1.158959e-02,179
1.159959e-02,179
1.160959e-02,179
1.161959e-02,180
1.162959e-02,180
1.163959e-02,180
1.164959e-02,181
1.165959e-02,181
1.166959e-02,182
1.167959e-02,182
1.168959e-02,182
1.169959e-02,183
1.170959e-02,183
1.171959e-02,183
1.172959e-02,184
1.173959e-02,184
1.174959e-02,184
1.175959e-02,185
1.176959e-02,185
1.177959e-02,185
1.178959e-02,186
1.179959e-02,186
1.180959e-02,186
1.181959e-02,187
1.182959e-02,187
1.183959e-02,187
1.184959e-02,188
1.185959e-02,188
1.186959e-02,188
1.187959e-02,189
1.188959e-02,189
1.189959e-02,190
1.190959e-02,190
1.191959e-02,190
1.192959e-02,191
1.193959e-02,191
1.194959e-02,191
1.195959e-02,192
1.196959e-02,192
1.197959e-02,192
1.198959e-02,193
1.199959e-02,193
1.200959e-02,193
1.201959e-02,194
1.202959e-02,194
1.203959e-02,194
1.204959e-02,195
1.205959e-02,195
1.206959e-02,195
1.207959e-02,196
1.208959e-02,196
1.209959e-02,196
1.210959e-02,197
1.211959e-02,197
1.212959e-02,197
1.213959e-02,198
1.214959e-02,198
1.215959e-02,198
1.216959e-02,199
1.217959e-02,199
1.218959e-02,199
1.219959e-02,200
1.220959e-02,200
1.221959e-02,200
1.222959e-02,201
1.223959e-02,201
1.224959e-02,201
1.225959e-02,202
1.226959e-02,202
1.227959e-02,202
1.228959e-02,202
1.229959e-02,203
1.230959e-02,203
1.231959e-02,203
1.232959e-02,204
1.233959e-02,204
1.234959e-02,204
1.235959e-02,205
1.236959e-02,205
1.237959e-02,205
1.238959e-02,206
1.239959e-02,206
1.240959e-02,206
1.241959e-02,207
1.242959e-02,207
1.243959e-02,207
1.244959e-02,207
1.245959e-02,208
1.246959e-02,208
1.247959e-02,208
1.248959e-02,209
1.249959e-02,209
1.250959e-02,209
1.251959e-02,210
1.252959e-02,210
1.253959e-02,210
1.254959e-02,210
1.255959e-02,211
1.256959e-02,211
1.257959e-02,211
1.258959e-02,212
1.259959e-02,212
1.260959e-02,212
1.261959e-02,213
1.262959e-02,213
1.263959e-02,213
1.264959e-02,213
1.265959e-02,214
1.266959e-02,214
1.267959e-02,214
1.268959e-02,215
1.269959e-02,215
1.270959e-02,215
1.271959e-02,215
1.272959e-02,216
1.273959e-02,216
1.274959e-02,216
1.275959e-02,217
1.276959e-02,217
1.277959e-02,217
1.278959e-02,217
1.279959e-02,218
1.280959e-02,218
1.281959e-02,218
1.282959e-02,219
1.283959e-02,219
1.284959e-02,219
1.285959e-02,219
1.286959e-02,220
1.287959e-02,220
1.288959e-02,220
1.289959e-02,220
1.290959e-02,221
1.291959e-02,221
1.292959e-02,221
1.293959e-02,221
1.294959e-02,222
1.295959e-02,222
1.296959e-02,222
1.297959e-02,223
1.298959e-02,223
1.299959e-02,223
1.300959e-02,223
1.301959e-02,224
1.302959e-02,224
1.303959e-02,224
1.304959e-02,224
1.305959e-02,225
1.306959e-02,225
1.307959e-02,225
1.308959e-02,225
1.309959e-02,226
1.310959e-02,226
1.311959e-02,226
1.312959e-02,226
1.313959e-02,227
1.314959e-02,227
1.315959e-02,227
1.316959e-02,227
1.317959e-02,228
1.318959e-02,228
1.319959e-02,228
1.320959e-02,228
1.321959e-02,229
1.322959e-02,229
1.323959e-02,229
1.324959e-02,229
1.325959e-02,230
1.326959e-02,230
1.327959e-02,230
1.328959e-02,230
1.329959e-02,230
1.330959e-02,231
1.331959e-02,231
1.332959e-02,231
1.333959e-02,231
1.334959e-02,232
1.335959e-02,232
1.336959e-02,232
1.337959e-02,232
1.338959e-02,233
1.339959e-02,233
1.340959e-02,233
1.341959e-02,233
1.342959e-02,233
1.343959e-02,234
1.344959e-02,234
1.345959e-02,234
1.346959e-02,234
1.347959e-02,234
1.348959e-02,235
1.349959e-02,235
1.350959e-02,235
1.351959e-02,235
1.352959e-02,236
1.353959e-02,236
1.354959e-02,236
1.355959e-02,236
1.356959e-02,236
1.357959e-02,237
1.358959e-02,237
1.359959e-02,237
1.360959e-02,237
1.361959e-02,237
1.362959e-02,238
1.363959e-02,238
1.364959e-02,238
1.365959e-02,238
1.366959e-02,238
1.367959e-02,239
1.368959e-02,239
1.369959e-02,239
1.370959e-02,239
1.371959e-02,239
1.372959e-02,240
1.373959e-02,240
1.374959e-02,240
1.375959e-02,240
1.376959e-02,240
1.377959e-02,240
1.378959e-02,241
1.379959e-02,241
1.380959e-02,241
1.381959e-02,241
1.382959e-02,241
1.383959e-02,242
1.384959e-02,242
1.385959e-02,242
1.386959e-02,242
1.387959e-02,242
1.388959e-02,242
1.389959e-02,243
1.390959e-02,243
1.391959e-02,243
1.392959e-02,243
1.393959e-02,243
1.394959e-02,243
1.395959e-02,244
1.396959e-02,244
1.397959e-02,244
